x_end,y_end,z_end,deg1,deg2,deg3,deg4,timestamps
578.2009410086894,-7.761792849377401,-64.28899910793729,10.20472602324204,0.0,45.766738613745794,-20.673266437269973,0.0
598.1209188883487,-5.880332265346119,-89.66911864328108,9.757917891926676,0.0,38.97898097601587,-19.697463328506927,0.010101010101010102
612.9835208751995,-6.89187177633581,-107.36423450574208,9.366290913383443,0.0,34.75080437315388,-19.296973955196748,0.020202020202020204
622.3949270047812,-9.494201853056802,-115.87695361859635,9.053970785013053,0.0,32.136028353890694,-19.1441974673527,0.030303030303030304
627.26656538419,-12.99262522074551,-121.36064631303674,8.728923848865113,0.0,30.315564569776384,-19.138040332519896,0.04040404040404041
628.7845025847142,-16.664728356643003,-125.49946903051385,8.384093737357942,0.0,29.146418763089354,-19.192474650045583,0.05050505050505051
628.7870807377853,-19.920117758425857,-128.79971309764528,8.02110725084658,0.0,28.350644219727315,-19.21048727920415,0.06060606060606061
628.9528701459385,-22.495946829641284,-131.31248395127497,7.659873327009373,0.0,27.88181891074254,-19.102411504252753,0.07070707070707072
629.330215428961,-25.60788130594666,-133.5256326561822,7.256587824411319,0.0,27.624030776793877,-18.8727301665159,0.08080808080808081
629.8645617346127,-30.52417477065074,-135.2311869024903,6.814473599172454,0.0,27.29608402654505,-18.780067867087297,0.09090909090909091
629.8140129356061,-39.43414378900809,-135.52141139216857,6.242297895965094,0.0,26.677500837437105,-18.915217406634863,0.10101010101010102
627.6227641457584,-51.001944407303725,-135.33070841394382,5.560006207058892,0.0,26.13444997916325,-19.189869046897062,0.11111111111111112
624.5023886529507,-62.412493737326976,-135.2404939088749,4.764256329224432,0.0,25.826208636534986,-19.545543335955266,0.12121212121212122
621.954210152642,-72.92071916092677,-135.38981394799669,3.9768931882203287,0.0,25.97802590426397,-19.894384796228863,0.13131313131313133
619.9537673551434,-82.27230984317409,-135.2162896487643,3.2942616142399483,0.0,26.502817574164744,-20.232215675219116,0.14141414141414144
618.0361909303692,-91.44003379176775,-134.31317763637276,2.7177119484113295,0.0,26.973133793968312,-20.668368919149014,0.15151515151515152
615.1840481829682,-100.11472895769651,-132.7424238948754,2.1920133503473274,0.0,27.301538185907322,-21.220197372023424,0.16161616161616163
611.6464906924854,-108.0671886184508,-130.25456741385642,1.7262938162067414,0.0,27.538119275439513,-21.824692572837154,0.17171717171717174
607.060415346765,-114.53560650294119,-125.79544996407611,1.2704691983923304,0.0,27.8692248259483,-22.409904160514262,0.18181818181818182
601.5268517485744,-121.33978008375254,-121.37723574974174,0.7508391466527531,0.0,28.230393502643707,-22.97911859176526,0.19191919191919193
595.965548923219,-128.0456152977088,-116.45622411337823,0.2596190327801473,0.0,28.996219330241676,-23.426947173631607,0.20202020202020204
590.6763942361762,-134.19762690740438,-110.95929613063765,-0.1510512235129191,0.0,30.04220768004731,-23.77644648420508,0.21212121212121213
586.1370224166537,-138.35241200799712,-105.35848020000662,-0.40247128171722224,0.0,31.027079412259557,-24.00579997171079,0.22222222222222224
581.0982488898513,-140.84904686870968,-99.8919888477235,-0.5406737818791161,0.0,31.90271779354673,-24.200465399874926,0.23232323232323235
575.6845424946857,-142.66478263395953,-94.47503917390645,-0.7204526511148099,0.0,32.709298758850736,-24.393003993719894,0.24242424242424243
570.7956163240237,-144.15466629340293,-89.91173537789786,-1.0202990698878853,0.0,33.49887994426109,-24.65540972915157,0.25252525252525254
566.5365726125444,-145.8036032150348,-86.23972853098087,-1.2762180057407075,0.0,34.46301210589273,-24.926060951642512,0.26262626262626265
563.8397784616421,-147.04955192161432,-82.03984558147847,-1.4424692553574108,0.0,35.60226818968982,-25.19245291591741,0.27272727272727276
562.8979168157646,-147.9713633040172,-77.42039946022737,-1.4628158797979438,0.0,36.78550167348416,-25.42082285272968,0.2828282828282829
562.7608384001646,-148.25805154124458,-72.55593619747742,-1.394666501591404,0.0,37.69935581739573,-25.655683579167366,0.29292929292929293
562.3885587629567,-149.42759074096372,-67.32732214545187,-1.348182618113233,0.0,38.309839999951464,-25.973795476037818,0.30303030303030304
562.2712499650827,-150.5514411826819,-61.77885812573423,-1.3648863717587307,0.0,38.885773128729966,-26.32972129609303,0.31313131313131315
562.9351980424279,-151.06026630120783,-55.90306434960977,-1.4246945248115122,0.0,39.655249363872265,-26.52918494675484,0.32323232323232326
563.6192925444866,-151.64922113080794,-51.33398711234352,-1.4148155859888245,0.0,40.35062607995658,-26.73208102809893,0.33333333333333337
564.3763601110005,-153.20502215866495,-48.015826869062046,-1.3196438918848212,0.0,40.97934889276259,-27.051465628817503,0.3434343434343435
564.5593891471076,-154.4359737920075,-44.2763064539152,-1.1123256166388114,0.0,41.54804645614653,-27.450996604533945,0.3535353535353536
563.5727767134985,-153.9396462345124,-39.469012913216446,-0.8595498914719766,0.0,42.00705123925236,-27.79533522999354,0.36363636363636365
562.159947413924,-152.07471948776342,-32.92521857454198,-0.5964972423955945,0.0,42.71329091211634,-28.054104300172714,0.37373737373737376
560.4876780041697,-149.11439604871288,-23.601109054830772,-0.27637876086492774,0.0,43.93397682649715,-28.256075521389334,0.38383838383838387
558.584037771656,-145.059518776128,-14.3656842765579,0.12938010768959174,0.0,45.17327409883295,-28.490285706974927,0.393939393939394
556.6968013921995,-140.07348601446253,-5.523216114443983,0.6453876236385714,0.0,46.25516497553213,-28.70312650700253,0.4040404040404041
554.3635983609985,-134.64937014252453,2.692422901350511,1.3253591853717523,0.0,47.35882332895198,-29.01763484611923,0.4141414141414142
552.0372345182743,-127.49700143255227,11.313989418013662,2.1036015927186416,0.0,48.381528263938236,-29.30599256089716,0.42424242424242425
550.9648276666672,-116.89446301931311,20.955201940971662,3.0550193186933727,0.0,49.24133331534286,-29.37405039917546,0.43434343434343436
550.7674912975828,-104.53299461532337,29.437707277823336,4.056649980626785,0.0,50.27872367720265,-28.943727729749767,0.4444444444444445
551.2378087467414,-91.44125448377541,35.95505936885357,4.989111609131125,0.0,51.584352179671896,-28.070619352472157,0.4545454545454546
552.1814156039286,-77.941817753717,41.35730820304039,5.980201960430843,0.0,52.914460043408695,-27.124615142423316,0.4646464646464647
554.304680480484,-64.14139688449629,46.006792460766135,7.144186329463678,0.0,54.12605926751142,-26.32824650751227,0.4747474747474748
556.9737630272901,-48.92091884507981,49.07280138709872,8.480685250521812,0.0,55.014493739495144,-25.46466707032995,0.48484848484848486
560.1915898730532,-32.914576729589626,51.530954013325285,9.829082479228767,0.0,55.55811486221887,-24.32197636980681,0.494949494949495
563.7479437993061,-15.096315327879488,53.57346419533043,11.23578010513861,0.0,56.26056267871533,-22.911334212827306,0.5050505050505051
567.0126087451912,3.9063969710064503,54.50762474363165,12.637533571271504,0.0,56.91922079981403,-21.384170751450203,0.5151515151515152
569.7652624071131,23.587641458084313,54.20233680368479,14.014450613442325,0.0,57.482821736406144,-19.7280335889453,0.5252525252525253
571.4202588995744,43.62608186137361,52.89642480718045,15.345689183560753,0.0,57.6989939729854,-17.996876231663226,0.5353535353535354
571.5403512528246,62.12299897368122,50.218847418415606,16.488091818716832,0.0,57.42668822901346,-16.45061479562465,0.5454545454545455
572.3462443638336,77.60218742547096,44.815102815345554,17.476695489473848,0.0,57.12922917487866,-15.506069035390956,0.5555555555555556
573.9083536842161,90.67348096589062,39.39692933062403,18.291558818979706,0.0,57.09792898599827,-15.05536031611696,0.5656565656565657
574.9489968400457,101.72816224556196,34.89392466201957,18.948971598289564,0.0,57.286251223002026,-14.98748908374072,0.5757575757575758
575.0762811071104,111.19156250289178,30.16620715906741,19.475570746550105,0.0,57.352912276931725,-14.829884920624135,0.5858585858585859
574.9194727376778,119.15178227712333,23.48620908795563,19.98192978706003,0.0,56.81123613139126,-14.513480424760743,0.595959595959596
575.5160956056746,125.87734474584622,14.160845539786749,20.490818114788617,0.0,55.56948171646503,-14.156674031232235,0.6060606060606061
576.911928926926,130.77423792685713,2.890438527448879,20.87497152529454,0.0,53.736231673799864,-13.833221507842353,0.6161616161616162
578.3703830364545,133.13351587261263,-7.875648853617541,21.02307717261774,0.0,52.032620259687,-13.768618458557182,0.6262626262626263
579.4294245725525,134.78211855714716,-17.609440405182113,20.947043622690522,0.0,50.56545764805526,-14.063214572028492,0.6363636363636365
580.634165754795,135.9749671613935,-26.632737960013735,20.749305071201896,0.0,49.3040901136032,-14.4493911866575,0.6464646464646465
582.6444522806954,136.6399246005181,-35.275921358795024,20.58247378979194,0.0,48.04339362309432,-14.703864881349261,0.6565656565656566
585.2139572065463,136.13929555690075,-44.61399327668021,20.556590234143002,0.0,46.68285348079191,-14.741880889266664,0.6666666666666667
588.0394160696605,134.64388971932746,-54.850546366929535,20.53568972291492,0.0,45.291474366625,-14.72698251482835,0.6767676767676768
590.777231185747,132.3880944853165,-65.38946951464516,20.410123007177383,0.0,43.938421850179324,-14.637357935902106,0.686868686868687
592.928138962869,130.07520283585202,-75.45520844246444,20.134472338684887,0.0,42.728589730806064,-14.593763099461267,0.696969696969697
595.0872571659252,127.41562012416466,-84.83448388273048,19.74918210459753,0.0,41.53206028109011,-14.569684058615827,0.7070707070707072
597.478624463666,125.56441163045415,-94.31256316756162,19.37255845573494,0.0,40.49100498692531,-14.516199109366037,0.7171717171717172
600.2008991246606,123.1155581426128,-103.58263237057459,19.03172247801613,0.0,39.429890327895194,-14.493981397898477,0.7272727272727273
601.9371718926908,119.12720858444534,-112.78714836912133,18.611527692977724,0.0,38.5740056211256,-14.564998272623654,0.7373737373737375
603.3118771078671,113.78932588361984,-120.57088789707453,18.09069739180953,0.0,38.098218259162664,-14.71040425730402,0.7474747474747475
604.3359733373095,108.03730888714826,-126.800704860661,17.54219357043509,0.0,37.72046990334388,-14.782051034440515,0.7575757575757577
605.7156365391611,101.66640830881735,-131.34730968133425,16.934520696147345,0.0,37.2762347907235,-14.96134447894718,0.7676767676767677
607.6915472185899,94.62210717164218,-134.152495797249,16.273918710308127,0.0,36.83917982594926,-15.432501593359339,0.7777777777777778
609.7579114069238,85.70352064899268,-136.43253105615725,15.639514020186319,0.0,36.562758882091394,-15.907051151474768,0.787878787878788
610.5404091953794,76.31162533242103,-139.5389106335607,15.02445953928758,0.0,36.4194607216849,-16.272743253694248,0.797979797979798
610.2859369878482,67.45668917874231,-142.2896598273915,14.393405283230317,0.0,36.11267632428124,-16.692561386730254,0.8080808080808082
609.3854136183021,59.233344882645525,-143.27274259431826,13.743294949264175,0.0,35.77110668926669,-17.21709724841569,0.8181818181818182
608.8700663175904,51.55632928720282,-144.0314298112059,13.170014135398965,0.0,35.64198558911012,-17.85847484779021,0.8282828282828284
608.5766016697089,43.160366062380085,-144.7997111012335,12.636983315734748,0.0,35.85618782122617,-18.48096698394816,0.8383838383838385
608.310896080939,33.625457231280166,-144.97950554275423,12.15484096571831,0.0,36.01192453975875,-19.01714206629868,0.8484848484848485
608.9166090633632,24.59310657313113,-144.78738233952922,11.707468689331908,0.0,35.998273052387404,-19.486933603879205,0.8585858585858587
610.331196323356,16.671160579556393,-144.43515143069118,11.283857623547917,0.0,36.050093823148984,-19.846993131635713,0.8686868686868687
610.9131053034681,9.662292207710696,-143.76356631089322,10.798089227531783,0.0,35.91864429212734,-20.201043110909374,0.8787878787878789
610.0435226039115,3.379588443439123,-142.89873993840197,10.298928808853335,0.0,35.667607266940266,-20.608418010897868,0.888888888888889
609.103700815409,-2.9370440192239036,-142.19146788827862,9.861003352445312,0.0,35.54952856022217,-21.013927147468475,0.8989898989898991
608.7923704166848,-9.933247711490136,-142.19810064120531,9.488850469298022,0.0,35.45921940825122,-21.54193873219048,0.9090909090909092
609.9341749160704,-17.01172277536186,-142.51024796572784,9.159085933162158,0.0,35.56571763501232,-22.133652073664674,0.9191919191919192
611.4558858527383,-22.315709474903255,-142.9095427136698,8.857522174847617,0.0,35.82601117844844,-22.625532224966005,0.9292929292929294
612.9709729192081,-26.064107677785408,-142.08900016538843,8.610003532494776,0.0,36.19147203365214,-22.7637042211691,0.9393939393939394
613.1910395323475,-27.566149211644387,-139.7543920054068,8.433941127403513,0.0,36.40837899966368,-22.667408481244365,0.9494949494949496
612.1296110798074,-28.014344810617274,-137.6320470478558,8.327581307524431,0.0,36.46421664885432,-22.57943003295411,0.9595959595959597
610.868064119374,-28.86166491645753,-136.5652767673506,8.319347567394132,0.0,36.68434408949422,-22.57010274762394,0.9696969696969697
610.0544925035725,-30.091177877076785,-135.88526095021075,8.299286117182504,0.0,36.960051755874034,-22.581659199542145,0.9797979797979799
609.828062668677,-31.334198376042696,-135.20640850886895,8.202517641063345,0.0,37.22327259723074,-22.59492735214257,0.98989898989899
609.0599487078504,-33.154482672225846,-134.91999143089348,8.027502609742331,0.0,37.043449803258106,-22.676907538597277,1.0
