x_end,y_end,z_end,deg1,deg2,deg3,deg4,timestamps
475.8916514085011,230.08309748798257,-13.354111701986305,39.0146868783406,0.0,26.412892619440736,-29.210910239567376,0.0
483.3057166304823,240.17036893391284,-30.74581304341847,41.256589665437275,0.0,24.96775975030283,-28.3641524575585,0.010101010101010102
490.26199478964463,252.56627341612833,-41.0929787588985,42.52251183054725,0.0,23.98898435104021,-27.89442291267587,0.020202020202020204
497.06380532862084,262.08360819106025,-47.45801361681951,43.24058536091623,0.0,23.167364497946835,-27.755612666023442,0.030303030303030304
503.5693235226593,269.8679591312066,-50.07345843110178,43.94266412515227,0.0,22.58495797031428,-27.846501999636384,0.04040404040404041
508.9020144910811,274.70259115120444,-49.66719009708144,44.7048253297695,0.0,22.163912965477977,-27.92898116777076,0.05050505050505051
512.3242320700158,278.37681184852596,-50.823861875017016,45.47854884259191,0.0,21.842383747057667,-27.79416034340564,0.06060606060606061
513.803402112396,283.87610742819584,-52.86289115217473,46.14146858025816,0.0,21.390128532180825,-27.629869239968535,0.07070707070707072
515.8858894447894,290.4300477377534,-56.426292312662895,46.56402338831168,0.0,20.95064424917316,-27.456492211284072,0.08080808080808081
520.4635920610784,295.82263131573717,-60.864881038856836,46.71195763077974,0.0,20.581616078109068,-27.23486550876129,0.09090909090909091
526.8355239938553,298.76603038292956,-62.48688863164043,46.511794301691104,0.0,20.34964640193168,-27.133079696913743,0.10101010101010102
533.7813812149536,300.79356663591267,-61.63682838157829,46.14179148724799,0.0,20.246881758949144,-27.08042586003972,0.11111111111111112
539.2408405217568,297.21142465473343,-60.293902623819484,45.46540492955633,0.0,20.370640744694565,-27.016551521319563,0.12121212121212122
545.3053241194717,289.38542023170567,-59.22142874219678,44.58214816868427,0.0,20.614859362101704,-26.95222478121196,0.13131313131313133
550.6309653085921,280.42363033254446,-59.65767564389408,43.6728126720097,0.0,20.74250171669461,-27.090556571946777,0.14141414141414144
554.8371432116027,270.3865035800609,-60.83917715268401,42.58769076629962,0.0,20.61034751871989,-27.45103201076883,0.15151515151515152
559.5492923100785,256.9891778060314,-60.2109074660299,41.451598311954584,0.0,20.548068711241307,-27.8479341697878,0.16161616161616163
564.1090546157432,243.57602259867915,-55.387842291946235,40.72655830306241,0.0,20.619055047115154,-28.279682012741265,0.17171717171717174
567.0308957954646,229.85697006635948,-46.98832252458692,40.17999250425874,0.0,20.95990560359911,-28.694998329385502,0.18181818181818182
568.899786239835,214.40088077241535,-36.825668677976296,39.48343508987519,0.0,21.441405467549306,-29.018071453892986,0.19191919191919193
571.1181078327047,197.6945354819821,-27.92598947574176,38.666491435593535,0.0,22.019946190688174,-29.39594581188641,0.20202020202020204
574.8972330896648,182.188732066687,-20.373299923544433,37.917112592089,0.0,22.63000175562876,-29.74866697841943,0.21212121212121213
578.715343827776,170.29505653651552,-12.808790675498459,37.35391852200353,0.0,23.203894511643888,-29.90029700135152,0.22222222222222224
581.4150598354578,164.1057028920923,-5.932223064037475,37.03747031138875,0.0,23.59495277345888,-29.949922591242032,0.23232323232323235
583.8638870339123,162.12110875542268,-0.5130490594312782,36.93001389879054,0.0,23.986428188676573,-29.855387281421255,0.24242424242424243
586.2632246472615,162.82369554330455,5.244382755481823,36.845355359094185,0.0,24.49821846685866,-29.526534906833664,0.25252525252525254
588.9623828554371,166.57507804855533,14.311313908808348,36.933468524016895,0.0,25.19407590010155,-29.201571555769977,0.26262626262626265
591.5474004995949,168.60417217098257,25.292859098647085,36.80363817383218,0.0,25.8523922715319,-28.890049381530442,0.27272727272727276
594.4657537522835,166.63356186504893,35.21836576678694,36.4033414085297,0.0,26.42102889467303,-28.65530555540246,0.2828282828282829
596.4171918030972,159.40722208475376,43.80841109563207,36.05144744187324,0.0,27.081656076399906,-28.330007403626126,0.29292929292929293
