r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,50689,1045857,35/40/42/39,0/0/-1/0,0/0/0/0,453/-12/-274,0/0,-974/-90/-14952,-627/301/584,-1734/-29/-170,#
r,50690,1045879,35/40/42/39,0/0/1/0,0/0/0/0,453/-12/-274,0/0,-974/-72/-14938,-623/298/584,-1734/-29/-170,#
r,50691,1045899,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-982/-72/-14934,-623/297/584,-1734/-29/-170,#
r,50692,1045918,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-976/-76/-14920,-614/292/584,-1734/-29/-170,#
r,50693,1045937,35/40/42/39,0/0/-1/0,0/0/0/0,453/-12/-274,0/0,-978/-54/-14922,-613/290/589,-1734/-29/-170,#
r,50694,1045958,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-972/-48/-14920,-608/286/594,-1734/-29/-170,#
r,50695,1045980,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-966/-36/-14903,-608/284/599,-1734/-29/-170,#
r,50696,1046001,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-978/-28/-14894,-601/278/607,-1734/-29/-170,#
r,50697,1046025,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-993/-6/-14896,-598/274/621,-1734/-29/-170,#
r,50698,1046046,35/40/42/39,0/0/1/0,0/0/0/0,453/-12/-274,0/0,-989/0/-14888,-600/275/629,-1734/-29/-170,#
r,50699,1046066,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-1006/22/-14884,-607/275/636,-1734/-29/-170,#
r,50700,1046091,35/40/42/39,0/0/-3/0,0/0/0/0,453/-12/-274,0/0,-1042/40/-14880,-605/270/649,-1734/-29/-170,#
r,50701,1046113,35/40/42/39,0/0/-1/0,0/0/0/0,453/-12/-274,0/0,-1058/100/-14878,-598/258/668,-1734/-29/-170,#
r,50702,1046133,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-1050/170/-14862,-594/252/679,-1734/-29/-170,#
r,50703,1046160,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-1066/248/-14825,-593/244/699,-1734/-29/-170,#
r,50704,1046180,35/40/42/39,0/0/1/0,0/0/0/0,453/-12/-274,0/0,-1108/334/-14789,-586/229/725,-1734/-29/-170,#
r,50705,1046199,35/40/42/39,0/0/2/0,0/0/0/0,453/-12/-274,0/0,-1130/462/-14748,-580/214/751,-1734/-29/-170,#
r,50706,1046220,35/40/42/39,0/0/3/0,0/0/0/0,453/-12/-274,0/0,-1138/584/-14716,-574/203/774,-1734/-29/-170,#
r,50707,1046246,35/40/42/39,0/0/0/0,0/0/0/0,453/-12/-274,0/0,-1164/724/-14642,-568/186/810,-1734/-29/-170,#
r,50708,1046267,35/40/42/39,0/0/0/2,0/0/0/0,453/-12/-274,0/0,-1212/814/-14598,-565/174/839,-1734/-29/-170,#
r,50709,1046286,35/40/42/39,1/0/-1/2,0/0/0/0,453/-12/-274,0/0,-1270/847/-14556,-559/161/866,-1734/-29/-170,#
r,50710,1046306,35/40/42/39,2/0/0/5,0/0/0/0,453/-12/-274,0/0,-1334/862/-14492,-546/145/891,-1734/-29/-170,#
r,50711,1046326,35/40/42/39,13/0/-1/16,0/0/0/0,453/-12/-274,0/0,-1388/850/-14486,-549/140/911,-1734/-29/-170,#
r,50712,1046346,35/40/42/39,10/0/0/16,0/0/0/0,453/-13/-274,0/0,-1442/860/-14510,-571/148/931,-1734/-29/-169,#
r,50713,1046366,35/40/42/39,24/0/0/24,0/0/0/0,453/-13/-274,0/0,-1524/906/-14474,-578/141/960,-1734/-29/-168,#
r,50714,1046386,35/40/42/39,40/0/0/35,0/0/0/0,453/-14/-275,0/0,-1626/974/-14350,-559/117/990,-1734/-30/-167,#
r,50715,1046406,35/40/42/39,29/0/0/48,0/0/0/0,454/-16/-275,0/0,-1668/1060/-14267,-556/103/1006,-1734/-30/-165,#
r,50716,1046426,35/40/42/39,34/1/0/43,0/0/0/0,454/-17/-275,0/0,-1640/1186/-14222,-560/101/1015,-1734/-30/-164,#
r,50717,1046447,35/40/42/39,48/2/0/46,0/0/0/0,454/-19/-275,0/0,-1590/1296/-14132,-540/88/1011,-1734/-31/-161,#
r,50718,1046467,35/40/42/39,54/11/4/103,0/0/0/0,454/-21/-275,0/0,-1548/1362/-13996,-496/57/1001,-1734/-31/-159,#
r,50719,1046486,36/40/42/39,71/6/-2/84,0/0/0/0,455/-23/-275,0/0,-1506/1418/-13886,-464/31/990,-1734/-31/-156,#
r,50720,1046506,36/40/42/40,99/7/4/92,0/0/0/0,455/-26/-275,0/0,-1440/1468/-13867,-463/30/977,-1733/-32/-152,#
r,50721,1046526,36/40/42/40,90/12/-2/138,0/0/0/0,455/-29/-275,0/0,-1400/1488/-13839,-451/27/971,-1733/-32/-148,#
r,50722,1046547,36/40/42/40,87/14/2/151,0/0/0/0,456/-32/-274,0/0,-1438/1462/-13739,-422/13/979,-1733/-32/-144,#
r,50723,1046567,36/40/42/40,105/28/-1/163,0/0/0/0,456/-35/-274,0/0,-1518/1378/-13656,-395/-3/991,-1733/-33/-140,#
r,50724,1046587,36/40/42/41,124/26/-1/177,0/0/0/0,457/-39/-274,0/0,-1584/1302/-13667,-411/5/998,-1732/-33/-135,#
r,50725,1046607,37/41/42/41,79/46/-1/180,0/0/0/0,457/-44/-274,0/0,-1616/1258/-13670,-424/10/1005,-1732/-33/-129,#
r,50726,1046627,37/41/42/41,103/33/-1/199,0/0/0/0,458/-48/-273,0/0,-1652/1208/-13553,-410/3/1010,-1732/-34/-124,#
r,50727,1046648,37/41/42/42,147/68/0/211,0/0/0/0,458/-53/-273,0/0,-1684/1180/-13412,-377/-13/1010,-1731/-34/-117,#
